Lake Name,19950614,19960616,19960718,19970603,19970705,19980606,19980622,19990609,20130717,20130802,20140704,20140821,20150808,20150824,20160709,20170712,20180731
f4878a06509167b4dc5c876e282ba1,216900.0,,,,800100.0,,,,693900.0,633600.0,,,,,,,948600.0
4021e19971d19c5af9607874663a66,,,,216900.0,,,,,440100.0,319500.0,,353700.0,307800.0,,401400.0,203400.0,266400.0
0a7701441fb0ea6c1a14bef1a4de25,,,414000.0,,,,,,556200.0,607500.0,,545400.0,351900.0,,591300.0,,478800.0
ce8d65ecf0d4f8408739a9769286c4,31031100.0,2498400.0,17875800.0,500400.0,51850800.0,12521700.0,23086800.0,4375800.0,41701500.0,56581200.0,24038100.0,11101500.0,27585000.0,4769100.0,27150300.0,22096800.0,51817500.0
00098dc422ad94df6e95b49909c82a,,226800.0,523800.0,,815400.0,248400.0,647100.0,239400.0,,236700.0,,,,,,,
7dfbfb4d2c9715f41621741fb6d0f9,252900.0,,,,300600.0,,,,,,229500.0,221400.0,268200.0,264600.0,311400.0,,359100.0
53ce822cd50f3cf1e4c5ec86088e7b,,,,,,337500.0,278100.0,350100.0,,,,,,,439200.0,,447300.0
b075e852b795bd6943b1c449581f9a,,,,,,,,,,998100.0,933300.0,981900.0,930600.0,,357300.0,935100.0,1124100.0
81dbdd3c76be9559b46614f37889e1,1347300.0,,,,,1309500.0,1379700.0,,,,,,,,765000.0,,837900.0
40048c695263c63a3f7cd43e978684,,984600.0,1607400.0,852300.0,1980000.0,1200600.0,1583100.0,1559700.0,671400.0,776700.0,614700.0,520200.0,603000.0,347400.0,383400.0,297900.0,423000.0
f693d64cdc7ec6f6eecedd939c73c2,9931500.0,,7806600.0,1515600.0,9788400.0,9680400.0,9865800.0,5818500.0,,216900.0,,,5421600.0,2196000.0,6471900.0,,9100800.0
70f51c6c07df1cc0e7178337b31217,1647000.0,,1835100.0,,1459800.0,972000.0,1895400.0,,2073600.0,2067300.0,698400.0,2103300.0,2194200.0,,1266300.0,1010700.0,2485800.0
19601ce4ca665430a1df9217d582e5,,,,,,,,,246600.0,,,212400.0,228600.0,,,,253800.0
ea9c2ee5c055e44f39a4096b7848e1,10424700.0,3534300.0,,5113800.0,918000.0,,,,,6039900.0,3607200.0,3618000.0,,,2628000.0,,4765500.0
0ae9350b90526deabd4e55c551a102,49764600.0,1133100.0,27962100.0,1134900.0,62876700.0,10480500.0,22520700.0,1372500.0,40686300.0,44861400.0,14327100.0,862200.0,26626500.0,257400.0,35769600.0,12391200.0,50387400.0
3b976166a7d6a0b98a286bed852124,297900.0,,,,758700.0,,,,,,,,,,,,233100.0
438dfdca7497ac8c0f6248fb7c962c,,,,,,16234200.0,1067400.0,1732500.0,1892700.0,1534500.0,223200.0,861300.0,1154700.0,1613700.0,,,1045800.0
88a166184e2264b6a10ce67155e265,486000.0,,,,1523700.0,,,,607500.0,1070100.0,,,,,,,1494000.0
4d4e18ffb20d590ab875b2bcb09d96,,,497700.0,,293400.0,,,,,,,1052100.0,487800.0,1523700.0,,,
c1413e80393e1d807df7cdf8e61fd7,,,990000.0,,846900.0,,387000.0,,1464300.0,1299600.0,1468800.0,1426500.0,804600.0,,1483200.0,1542600.0,1551600.0
8e03f3b9bd36c7e9f61693ab12c666,365400.0,,459000.0,,543600.0,,441900.0,,513000.0,525600.0,455400.0,,496800.0,,508500.0,274500.0,516600.0
e060bfa6fdfbbf68289c2210cc004f,,,,,,,,,336600.0,,328500.0,236700.0,,325800.0,318600.0,258300.0,324000.0
432b46265383a6840925ee06073469,,,,,,,,,,,220500.0,,,220500.0,209700.0,212400.0,
081be4b0a449bafb5b211bbb04a13b,251100.0,,,,,,,,2745000.0,2838600.0,2983500.0,3034800.0,2990700.0,3026700.0,3030300.0,3169800.0,2359800.0
bc9b5fed90136533ee541d3f5f26a4,,315000.0,,,446400.0,,,547200.0,1598400.0,1062000.0,819900.0,2367000.0,3797100.0,,2798100.0,3854700.0,2526300.0
104bb341fb8ab041a12264734c124a,441000.0,247500.0,221400.0,,292500.0,368100.0,332100.0,,324000.0,,483300.0,,,,,254700.0,424800.0
0aa4ed8de292f1799b4058f42d8bfd,,,,,,14487300.0,4633200.0,,,,,,,,,,
